55705.75531494,16.16739323150635,0.06257000108480454
55705.75875174,16.262013231506348,0.07146000108480452
55705.76218984,16.152243231506347,0.05491000108480454
55705.76696954,16.17911323150635,0.059730001084804536
55705.77036654,16.177773231506347,0.05738000108480454
55376.62817514,16.317793231506347,0.10059000108480454
55376.63209294,16.494203231506347,0.10841000108480453
55376.63558274,16.862663231506346,0.16479000108480452
55376.63908954,16.382923231506346,0.10527000108480453
55376.64254294,16.451233231506347,0.10986000108480454
55376.64770544,16.347643231506346,0.09354000108480451
55376.65112184,16.54530323150635,0.12020000108480455
55376.65453174,16.390223231506347,0.10744000108480453
55376.65790014,16.41035323150635,0.11856000108480455
55376.66134754,16.572183231506347,0.12244000108480453
55376.66646034,16.438653231506347,0.10475000108480452
55376.66990824,16.356633231506347,0.11621000108480453
55376.67331234,16.294793231506347,0.09213000108480456
55376.67685794,16.766623231506347,0.15708000108480452
55376.68025084,16.262613231506347,0.11548000108480455
55432.71896774,16.371473231506346,0.11408000108480455
55432.72351484,16.501623231506347,0.14683000108480454
55432.72756654,16.344263231506346,0.10511000108480452
55432.73194134,16.679613231506348,0.16391000108480452
55432.73667344,16.41166323150635,0.14020000108480452
55432.74078284,16.423193231506346,0.13810000108480452
55432.74491354,16.601853231506347,0.16145000108480453
55432.75024644,16.464173231506347,0.14810000108480453
55432.75434764,16.909193231506347,0.2258000010848045
55433.71998344,16.723723231506348,0.20183000108480453
55433.72452464,16.413043231506347,0.15989000108480453
55433.72998954,16.483333231506347,0.13276000108480454
55433.73436044,16.745593231506348,0.14570000108480452
55433.73912004,16.492793231506347,0.11148000108480452
55433.74519784,16.316563231506347,0.09253000108480451
55433.75421794,16.570693231506347,0.13688000108480453
57491.82604374,16.401283231506348,0.08043000108480455
57491.83024624,16.404193231506348,0.08886000108480452
57491.83436954,16.34073323150635,0.07656000108480455
57491.84031214,16.361243231506347,0.07736000108480452
57491.84433514,16.265953231506348,0.06607000108480456
57491.84838264,16.315593231506348,0.06762000108480454
57491.85389854,16.345583231506346,0.06826000108480454
57491.85803114,16.319743231506347,0.06667000108480453
57491.86242864,16.246443231506348,0.06057000108480454
57491.86810324,16.363033231506346,0.06827000108480454
57491.87212364,16.25552323150635,0.061450001084804536
57491.87608684,16.344363231506346,0.06802000108480453
57491.88172414,16.519353231506347,0.07510000108480455
57491.88620544,16.359733231506347,0.07023000108480454
57491.89026154,16.435853231506346,0.06896000108480453
57491.89435324,16.224843231506348,0.058460001084804536
57491.89848534,16.215593231506347,0.05541000108480454
57491.90254674,16.37386323150635,0.06588000108480452
57491.90653014,16.271963231506348,0.057720001084804524
57491.91102444,16.42912323150635,0.06924000108480452
57491.91496364,16.328293231506347,0.06370000108480453
57491.91891264,16.403643231506347,0.07212000108480456
57491.92286014,16.537463231506347,0.08332000108480453
57491.92674184,16.32627323150635,0.09267000108480451
57492.82501734,16.309423231506347,0.06765000108480455
57492.82918734,16.31190323150635,0.06182000108480454
57492.83327574,16.27447323150635,0.05970000108480453
57492.83948654,16.282093231506348,0.05989000108480454
57492.84350994,16.213403231506348,0.06029000108480453
57492.84745234,16.351063231506348,0.06276000108480452
57492.85298504,16.20607323150635,0.05254000108480453
57492.85706384,16.18493323150635,0.057790001084804525
57492.86157954,16.241503231506346,0.06561000108480455
57492.86684444,16.237923231506347,0.05689000108480453
57492.87080704,16.331883231506346,0.05843000108480453
57492.87490504,16.25073323150635,0.06140000108480453
57492.88053274,16.269763231506346,0.05695000108480454
57492.88523714,16.381753231506348,0.06698000108480454
57492.88929524,16.440703231506347,0.06814000108480453
57492.89454694,16.41026323150635,0.07379000108480452
57492.89939244,16.354553231506348,0.07518000108480452
57492.90280394,16.249533231506348,0.05834000108480453
57492.90864184,16.44094323150635,0.07131000108480454
57492.91291754,16.34128323150635,0.05844000108480454
57492.91687574,16.461373231506347,0.07183000108480453
57492.92231504,16.41739323150635,0.08227000108480452
57492.92646994,16.455983231506348,0.10890000108480452
57493.82003934,16.464363231506347,0.06890000108480455
57493.82409384,16.262593231506347,0.05695000108480454
57493.82815084,16.27035323150635,0.053780001084804525
57493.83401654,16.30038323150635,0.06357000108480454
57493.83872024,16.30451323150635,0.06804000108480455
57493.84278024,16.305033231506346,0.07481000108480455
57493.84764714,16.35498323150635,0.11526000108480455
57493.85264974,16.24143323150635,0.07980000108480452
57493.85681404,16.21638323150635,0.06611000108480455
57493.86320464,16.33154323150635,0.06947000108480453
57493.86729734,16.319583231506346,0.06316000108480453
57493.87131594,16.210993231506347,0.055430001084804524
57493.87680194,16.183043231506346,0.058830001084804524
57493.88090794,16.46533323150635,0.062480001084804525
57493.88544074,16.41655323150635,0.07085000108480452
57493.89117384,16.27728323150635,0.056920001084804536
